set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run13,0.9375,0.789473684211,0.75,0.818181818182,0.866666666667,1.0,0.860465116279
Run14,0.875,0.875,0.833333333333,0.769230769231,0.894736842105,0.944444444444,0.872340425532
Run15,0.9375,1.0,1.0,0.846153846154,0.947368421053,1.0,0.95652173913
Run16,0.9375,0.882352941176,0.75,0.75,0.9,0.947368421053,0.875
Run17,0.9375,0.882352941176,0.818181818182,0.818181818182,0.95,1.0,0.914893617021
Run18,0.75,0.666666666667,0.545454545455,0.6,0.947368421053,1.0,0.782608695652
Run19,0.875,0.777777777778,0.75,0.692307692308,0.85,1.0,0.833333333333
Run20,0.875,0.875,0.833333333333,0.833333333333,1.0,1.0,0.914893617021
Run21,0.875,0.736842105263,0.583333333333,0.7,0.95,1.0,0.833333333333
Run22,1.0,0.888888888889,0.769230769231,1.0,1.0,0.95,0.9375
Run23,0.75,0.705882352941,0.75,0.692307692308,0.9,1.0,0.8125
Run24,0.6875,0.785714285714,0.833333333333,0.526315789474,0.736842105263,1.0,0.744680851064
Run25,0.75,0.857142857143,0.916666666667,0.6875,0.888888888889,1.0,0.847826086957
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.96875,0.96875,0.96875,0.885714285714,0.90625,1.0,0.947916666667
Run2,0.90625,0.935483870968,0.9375,0.882352941176,0.96875,1.0,0.9375
Run3,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run4,0.8125,0.928571428571,0.9375,0.810810810811,0.96875,1.0,0.90625
Run5,0.96875,1.0,1.0,0.941176470588,0.96875,1.0,0.979166666667
Run6,0.8125,0.962962962963,0.96875,0.837837837838,1.0,1.0,0.927083333333
Run7,1.0,0.914285714286,0.9375,1.0,0.96875,1.0,0.96875
Run8,0.90625,0.90625,0.90625,0.90625,1.0,1.0,0.9375
Run9,1.0,0.9,0.888888888889,1.0,1.0,1.0,0.962962962963
Run10,0.90625,0.763157894737,0.8125,0.866666666667,0.875,1.0,0.864583333333
Run11,0.96875,0.96875,1.0,0.969696969697,0.96875,1.0,0.979166666667
Run12,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run13,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.958333333333
Run14,0.925925925926,0.961538461538,0.962962962963,0.928571428571,1.0,1.0,0.962962962963
Run15,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run16,0.90625,0.90625,0.90625,0.90625,0.96875,0.96875,0.927083333333
Run17,0.78125,0.892857142857,0.9375,0.810810810811,0.96875,1.0,0.895833333333
Run18,0.96875,0.939393939394,0.96875,0.96875,0.96875,1.0,0.96875
Run19,1.0,0.9,0.888888888889,1.0,1.0,1.0,0.962962962963
Run20,0.9375,1.0,1.0,0.941176470588,1.0,1.0,0.979166666667
Run21,1.0,0.914285714286,0.875,1.0,1.0,0.969696969697,0.958333333333
Run22,0.962962962963,0.928571428571,0.925925925926,0.961538461538,1.0,1.0,0.962962962963
Run23,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.958333333333
Run24,0.875,0.933333333333,0.9375,0.833333333333,0.9375,1.0,0.916666666667
Run25,1.0,0.914285714286,0.90625,1.0,1.0,1.0,0.96875
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.739130434783,0.85,0.666666666667,0.571428571429,1.0,0.909090909091,0.777777777778
Run2,0.952380952381,0.740740740741,0.466666666667,0.777777777778,0.888888888889,0.888888888889,0.777777777778
Run3,0.954545454545,0.807692307692,0.642857142857,0.9,1.0,1.0,0.866666666667
Run4,0.739130434783,0.772727272727,0.6,0.5625,0.9,0.9,0.729166666667
Run5,0.95652173913,0.785714285714,0.625,0.833333333333,0.923076923077,1.0,0.846153846154
Run6,0.681818181818,0.882352941176,0.769230769231,0.555555555556,0.875,0.875,0.744186046512
Run7,0.739130434783,0.85,0.785714285714,0.647058823529,1.0,1.0,0.795454545455
Run8,0.85,1.0,1.0,0.733333333333,0.8,1.0,0.888888888889
Run9,0.772727272727,0.85,0.785714285714,0.611111111111,0.75,1.0,0.772727272727
Run10,0.85,0.809523809524,0.714285714286,0.714285714286,0.857142857143,1.0,0.80487804878
Run11,1.0,0.952380952381,0.923076923077,0.923076923077,0.8,1.0,0.947368421053
Run12,1.0,0.954545454545,0.928571428571,1.0,1.0,1.0,0.975609756098
Run13,0.954545454545,0.807692307692,0.615384615385,0.888888888889,1.0,1.0,0.853658536585
Run14,0.863636363636,0.95,0.9375,0.75,0.625,0.833333333333,0.847826086957
Run15,0.909090909091,0.909090909091,0.875,0.875,1.0,1.0,0.913043478261
Run16,0.772727272727,0.85,0.866666666667,0.722222222222,0.666666666667,1.0,0.8
Run17,0.95,0.826086956522,0.75,0.75,0.5,1.0,0.809523809524
Run18,0.739130434783,0.894736842105,0.928571428571,0.65,0.75,1.0,0.8
Run19,0.826086956522,0.904761904762,0.8,0.666666666667,0.75,0.857142857143,0.804347826087
Run20,0.857142857143,0.9,0.857142857143,0.8,1.0,1.0,0.871794871795
Run21,1.0,0.954545454545,0.785714285714,1.0,0.75,0.5,0.897435897436
Run22,0.782608695652,0.9,0.866666666667,0.65,0.846153846154,1.0,0.823529411765
Run23,0.85,0.894736842105,0.846153846154,0.785714285714,1.0,1.0,0.861111111111
Run24,0.809523809524,0.944444444444,0.909090909091,0.666666666667,0.8,1.0,0.837837837838
Run25,0.863636363636,0.95,1.0,0.8,0.888888888889,1.0,0.906976744186
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,1.0,0.8,0.75,0.75,0.789473684211,1.0,0.851063829787
Run2,0.8125,0.928571428571,1.0,0.666666666667,0.789473684211,1.0,0.851063829787
Run3,0.9375,0.882352941176,0.769230769231,0.909090909091,1.0,0.947368421053,0.914893617021
Run4,0.6875,0.647058823529,0.818181818182,0.5625,0.7,1.0,0.723404255319
Run5,0.875,0.823529411765,0.666666666667,0.8,1.0,0.944444444444,0.866666666667
Run6,0.8125,1.0,0.833333333333,0.769230769231,1.0,0.909090909091,0.895833333333
Run7,0.625,0.625,0.818181818182,0.529411764706,0.684210526316,1.0,0.695652173913
Run8,0.8125,1.0,1.0,0.571428571429,0.684210526316,1.0,0.808510638298
Run9,0.875,0.823529411765,0.75,0.529411764706,0.684210526316,1.0,0.765957446809
Run10,0.9375,0.681818181818,0.75,0.6,0.5,1.0,0.717391304348
Run11,0.9375,0.9375,0.916666666667,0.647058823529,0.75,1.0,0.854166666667
Run12,1.0,0.761904761905,0.615384615385,0.470588235294,0.473684210526,0.9,0.6875
Run13,1.0,0.695652173913,0.75,0.818181818182,0.6,1.0,0.790697674419
Run14,1.0,0.64,0.75,0.642857142857,0.421052631579,1.0,0.702127659574
Run15,0.9375,0.789473684211,0.818181818182,0.692307692308,0.736842105263,1.0,0.826086956522
Run16,1.0,0.551724137931,0.5,0.428571428571,0.25,1.0,0.5625
Run17,0.75,0.75,0.727272727273,0.444444444444,0.65,1.0,0.702127659574
Run18,0.9375,0.833333333333,0.727272727273,0.888888888889,1.0,1.0,0.913043478261
Run19,0.9375,0.681818181818,0.666666666667,0.666666666667,0.7,1.0,0.770833333333
Run20,0.8125,0.722222222222,0.916666666667,0.55,0.473684210526,1.0,0.702127659574
Run21,1.0,0.727272727273,0.833333333333,0.625,0.5,1.0,0.75
Run22,0.9375,0.833333333333,0.615384615385,0.888888888889,1.0,0.904761904762,0.875
Run23,0.75,0.6,0.75,0.5,0.5,1.0,0.645833333333
Run24,0.875,0.736842105263,0.75,0.6,0.684210526316,1.0,0.765957446809
Run25,0.9375,0.833333333333,0.75,0.818181818182,0.944444444444,1.0,0.891304347826
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.825,0.846153846154,0.925,0.804347826087,0.875,1.0,0.875
Run2,0.7,0.903225806452,0.925,0.711538461538,0.925,1.0,0.85
Run3,0.875,0.897435897436,0.925,0.822222222222,0.9,1.0,0.9
Run4,0.6,0.8,0.925,0.637931034483,0.8,1.0,0.775
Run5,0.825,0.891891891892,0.925,0.840909090909,0.975,1.0,0.908333333333
Run6,0.85,0.829268292683,0.8,0.864864864865,1.0,0.952380952381,0.883333333333
Run7,0.875,0.714285714286,0.8,0.761904761905,0.725,1.0,0.8
Run8,0.95,0.863636363636,0.875,0.744680851064,0.725,1.0,0.85
Run9,0.628571428571,0.916666666667,0.914285714286,0.561403508772,0.657142857143,0.958333333333,0.733333333333
Run10,0.75,0.652173913043,0.775,0.673913043478,0.7,1.0,0.741666666667
Run11,0.85,0.971428571429,0.95,0.678571428571,0.7,0.965517241379,0.833333333333
Run12,0.975,0.696428571429,0.675,0.613636363636,0.5,1.0,0.716666666667
Run13,0.825,0.634615384615,0.875,0.714285714286,0.475,1.0,0.725
Run14,0.885714285714,0.688888888889,0.8,0.622222222222,0.428571428571,1.0,0.704761904762
Run15,1.0,0.851063829787,0.85,0.790697674419,0.75,1.0,0.866666666667
Run16,0.85,0.586206896552,0.65,0.509803921569,0.25,0.909090909091,0.583333333333
Run17,0.625,0.892857142857,0.925,0.587301587302,0.725,1.0,0.758333333333
Run18,0.85,0.944444444444,0.95,0.844444444444,0.975,1.0,0.925
Run19,0.828571428571,0.690476190476,0.657142857143,0.638888888889,0.685714285714,0.888888888889,0.72380952381
Run20,0.875,0.777777777778,0.875,0.625,0.475,1.0,0.741666666667
Run21,1.0,0.677966101695,0.725,0.690476190476,0.475,1.0,0.733333333333
Run22,0.857142857143,0.769230769231,0.714285714286,0.757575757576,0.885714285714,0.939393939394,0.819047619048
Run23,0.925,0.770833333333,0.825,0.622641509434,0.475,1.0,0.741666666667
Run24,0.85,0.607142857143,0.6,0.705882352941,0.725,0.966666666667,0.725
Run25,0.775,0.837837837838,0.825,0.733333333333,0.925,0.973684210526,0.841666666667
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.866666666667,1.0,1.0,0.666666666667,1.0,1.0,0.909090909091
Run2,0.846153846154,0.916666666667,0.857142857143,0.75,1.0,1.0,0.869565217391
Run3,0.857142857143,0.923076923077,0.833333333333,0.714285714286,1.0,1.0,0.869565217391
Run4,0.733333333333,1.0,1.0,0.636363636364,1.0,1.0,0.84
Run5,1.0,0.882352941176,0.75,0.857142857143,0.8,1.0,0.892857142857
Run6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run7,0.733333333333,0.916666666667,0.833333333333,0.555555555556,1.0,1.0,0.772727272727
Run8,0.833333333333,1.0,1.0,0.6,,,0.866666666667
Run9,0.785714285714,1.0,1.0,0.666666666667,1.0,1.0,0.863636363636
Run10,0.75,1.0,1.0,0.666666666667,1.0,1.0,0.85
Run11,0.916666666667,1.0,1.0,0.833333333333,,,0.941176470588
Run12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run13,0.714285714286,0.909090909091,0.8,0.5,1.0,1.0,0.761904761905
Run14,1.0,0.933333333333,0.875,1.0,1.0,1.0,0.96
Run15,0.928571428571,0.866666666667,0.75,0.857142857143,1.0,1.0,0.875
Run16,1.0,0.933333333333,0.857142857143,1.0,,,0.952380952381
Run17,0.75,1.0,1.0,0.727272727273,1.0,1.0,0.857142857143
Run18,0.8,0.923076923077,0.833333333333,0.625,1.0,1.0,0.818181818182
Run19,0.866666666667,0.928571428571,0.714285714286,0.625,0.5,0.5,0.791666666667
Run20,0.846153846154,0.916666666667,0.833333333333,0.714285714286,1.0,1.0,0.85
Run21,1.0,1.0,1.0,1.0,,,1.0
Run22,0.933333333333,1.0,1.0,0.875,1.0,1.0,0.962962962963
Run23,1.0,0.923076923077,0.8,1.0,,,0.941176470588
Run24,0.769230769231,1.0,1.0,0.5,,,0.8125
Run25,0.785714285714,1.0,1.0,0.571428571429,1.0,1.0,0.842105263158
