set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run9,0.742857142857,0.8125,0.828571428571,0.74358974359,0.971428571429,1.0,0.847619047619
Run10,0.825,0.891891891892,0.925,0.770833333333,0.875,1.0,0.875
Run11,0.925,0.925,0.9,0.923076923077,1.0,0.975609756098,0.941666666667
Run12,0.9,1.0,1.0,0.851063829787,0.925,1.0,0.941666666667
Run13,0.675,0.870967741935,0.9,0.705882352941,0.95,1.0,0.841666666667
Run14,0.914285714286,1.0,1.0,0.921052631579,1.0,1.0,0.971428571429
Run15,0.9,0.972972972973,0.975,0.847826086957,0.925,1.0,0.933333333333
Run16,0.825,0.916666666667,0.925,0.840909090909,1.0,1.0,0.916666666667
Run17,0.925,0.860465116279,0.8,0.864864864865,0.95,0.95,0.891666666667
Run18,0.95,0.844444444444,0.75,0.9375,1.0,0.93023255814,0.9
Run19,0.657142857143,0.958333333333,0.971428571429,0.739130434783,1.0,1.0,0.87619047619
Run20,0.725,0.783783783784,0.8,0.744186046512,1.0,1.0,0.841666666667
Run21,0.825,0.942857142857,0.95,0.844444444444,1.0,1.0,0.925
Run22,0.942857142857,0.970588235294,0.971428571429,0.944444444444,1.0,1.0,0.971428571429
Run23,0.875,0.897435897436,0.9,0.837209302326,0.95,1.0,0.908333333333
Run24,0.875,0.897435897436,0.9,0.837209302326,0.95,1.0,0.908333333333
Run25,0.625,0.961538461538,0.975,0.722222222222,1.0,1.0,0.866666666667
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.913043478261,0.954545454545,0.833333333333,0.769230769231,0.9,0.9,0.888888888889
Run2,0.857142857143,1.0,0.933333333333,0.823529411765,1.0,0.9,0.911111111111
Run3,0.818181818182,0.9,0.857142857143,0.705882352941,0.888888888889,1.0,0.844444444444
Run4,0.869565217391,0.952380952381,0.866666666667,0.722222222222,0.8,0.888888888889,0.854166666667
Run5,0.695652173913,0.941176470588,0.9375,0.652173913043,0.923076923077,1.0,0.826923076923
Run6,0.954545454545,0.875,0.692307692308,0.818181818182,0.75,0.75,0.837209302326
Run7,0.826086956522,0.904761904762,0.857142857143,0.75,1.0,1.0,0.863636363636
Run8,0.95,1.0,1.0,0.916666666667,1.0,1.0,0.972222222222
Run9,0.863636363636,1.0,1.0,0.823529411765,1.0,1.0,0.931818181818
Run10,0.85,0.944444444444,0.928571428571,0.684210526316,0.571428571429,1.0,0.829268292683
Run11,1.0,0.952380952381,0.923076923077,0.857142857143,0.6,1.0,0.921052631579
Run12,0.857142857143,0.947368421053,0.928571428571,0.8125,1.0,1.0,0.90243902439
Run13,0.863636363636,1.0,1.0,0.8125,1.0,1.0,0.926829268293
Run14,0.954545454545,0.954545454545,0.9375,0.9375,0.875,0.875,0.934782608696
Run15,0.863636363636,1.0,1.0,0.842105263158,1.0,1.0,0.934782608696
Run16,0.909090909091,0.909090909091,0.8,0.857142857143,0.666666666667,0.5,0.85
Run17,0.9,0.782608695652,0.625,0.833333333333,1.0,0.857142857143,0.809523809524
Run18,0.95652173913,0.916666666667,0.857142857143,0.923076923077,1.0,1.0,0.933333333333
Run19,0.913043478261,0.954545454545,0.933333333333,0.875,1.0,1.0,0.934782608696
Run20,0.714285714286,1.0,1.0,0.7,1.0,1.0,0.846153846154
Run21,0.904761904762,0.904761904762,0.857142857143,0.857142857143,0.75,0.75,0.871794871795
Run22,0.95652173913,0.846153846154,0.666666666667,0.833333333333,0.846153846154,0.846153846154,0.843137254902
Run23,0.85,0.944444444444,0.923076923077,0.8,1.0,1.0,0.888888888889
Run24,0.904761904762,0.863636363636,0.727272727273,0.8,1.0,1.0,0.864864864865
Run25,0.818181818182,1.0,1.0,0.705882352941,0.888888888889,1.0,0.883720930233
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.875,0.875,0.833333333333,0.769230769231,0.894736842105,0.944444444444,0.872340425532
Run2,0.9375,0.681818181818,0.416666666667,0.833333333333,1.0,1.0,0.829787234043
Run3,1.0,1.0,0.923076923077,1.0,1.0,0.947368421053,0.978723404255
Run4,1.0,0.888888888889,0.818181818182,0.818181818182,0.9,1.0,0.914893617021
Run5,1.0,0.8,0.583333333333,0.875,0.941176470588,0.941176470588,0.866666666667
Run6,0.875,0.933333333333,0.916666666667,0.846153846154,1.0,1.0,0.9375
Run7,0.9375,1.0,1.0,0.916666666667,1.0,1.0,0.978260869565
Run8,0.9375,0.789473684211,0.666666666667,0.888888888889,1.0,1.0,0.893617021277
Run9,0.8125,0.866666666667,0.833333333333,0.769230769231,1.0,1.0,0.893617021277
Run10,1.0,0.695652173913,0.416666666667,1.0,1.0,1.0,0.847826086957
Run11,0.6875,0.916666666667,0.916666666667,0.6875,1.0,1.0,0.875
Run12,1.0,0.888888888889,0.769230769231,0.909090909091,0.947368421053,0.947368421053,0.916666666667
Run13,0.9375,0.789473684211,0.666666666667,0.8,0.933333333333,1.0,0.860465116279
Run14,0.9375,0.833333333333,0.75,0.9,1.0,1.0,0.914893617021
Run15,0.9375,0.9375,0.909090909091,0.833333333333,0.947368421053,1.0,0.934782608696
Run16,0.9375,0.882352941176,0.833333333333,0.714285714286,0.85,1.0,0.875
Run17,0.9375,0.75,0.545454545455,0.857142857143,1.0,1.0,0.872340425532
Run18,0.875,0.777777777778,0.636363636364,0.777777777778,1.0,1.0,0.869565217391
Run19,0.9375,0.882352941176,0.833333333333,0.714285714286,0.85,1.0,0.875
Run20,0.9375,1.0,1.0,0.923076923077,1.0,1.0,0.978723404255
Run21,1.0,0.941176470588,0.916666666667,1.0,1.0,1.0,0.979166666667
Run22,1.0,0.8,0.538461538462,1.0,1.0,0.904761904762,0.875
Run23,0.8125,0.8125,0.75,0.75,1.0,1.0,0.875
Run24,0.9375,0.9375,0.916666666667,0.846153846154,0.947368421053,1.0,0.936170212766
Run25,0.875,0.875,0.833333333333,0.769230769231,0.944444444444,1.0,0.891304347826
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.96875,1.0,1.0,0.914285714286,0.9375,1.0,0.96875
Run2,0.8125,0.838709677419,0.84375,0.818181818182,1.0,1.0,0.885416666667
Run3,0.96875,1.0,1.0,0.969696969697,1.0,1.0,0.989583333333
Run4,0.90625,0.90625,0.9375,0.857142857143,0.90625,1.0,0.916666666667
Run5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run6,0.90625,0.966666666667,0.96875,0.911764705882,1.0,1.0,0.958333333333
Run7,0.96875,0.861111111111,0.875,0.965517241379,0.96875,1.0,0.9375
Run8,1.0,0.864864864865,0.84375,1.0,1.0,1.0,0.947916666667
Run9,0.962962962963,0.896551724138,0.888888888889,0.923076923077,0.962962962963,1.0,0.938271604938
Run10,0.9375,0.789473684211,0.75,0.923076923077,1.0,1.0,0.895833333333
Run11,0.9375,1.0,1.0,0.941176470588,1.0,1.0,0.979166666667
Run12,1.0,0.941176470588,0.9375,1.0,1.0,1.0,0.979166666667
Run13,0.875,0.875,0.875,0.875,1.0,1.0,0.916666666667
Run14,1.0,0.794117647059,0.740740740741,1.0,1.0,1.0,0.913580246914
Run15,1.0,0.969696969697,0.96875,1.0,1.0,1.0,0.989583333333
Run16,0.9375,1.0,1.0,0.888888888889,0.9375,1.0,0.958333333333
Run17,0.90625,0.878787878788,0.84375,0.9,1.0,0.969696969697,0.916666666667
Run18,0.9375,0.909090909091,0.875,0.903225806452,0.96875,0.96875,0.927083333333
Run19,0.925925925926,0.925925925926,0.925925925926,0.925925925926,1.0,1.0,0.950617283951
Run20,0.90625,0.935483870968,0.9375,0.909090909091,1.0,1.0,0.947916666667
Run21,1.0,0.969696969697,0.96875,1.0,1.0,1.0,0.989583333333
Run22,0.962962962963,0.866666666667,0.851851851852,0.958333333333,1.0,1.0,0.938271604938
Run23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run24,0.9375,0.9375,0.9375,0.909090909091,0.96875,1.0,0.947916666667
Run25,1.0,0.864864864865,0.84375,0.964285714286,0.96875,1.0,0.9375
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.869565217391,0.952380952381,0.916666666667,0.733333333333,0.9,1.0,0.888888888889
Run2,0.904761904762,0.791666666667,0.666666666667,0.833333333333,1.0,1.0,0.844444444444
Run3,1.0,0.95652173913,0.928571428571,1.0,1.0,1.0,0.977777777778
Run4,0.826086956522,0.76,0.466666666667,0.583333333333,0.9,0.818181818182,0.729166666667
Run5,0.913043478261,0.777777777778,0.625,0.769230769231,0.923076923077,1.0,0.826923076923
Run6,0.863636363636,0.904761904762,0.846153846154,0.785714285714,0.875,0.875,0.860465116279
Run7,0.826086956522,0.95,0.928571428571,0.764705882353,1.0,1.0,0.886363636364
Run8,0.95,0.826086956522,0.636363636364,0.777777777778,0.8,1.0,0.833333333333
Run9,0.909090909091,0.869565217391,0.785714285714,0.785714285714,0.875,1.0,0.863636363636
Run10,0.95,0.863636363636,0.785714285714,0.916666666667,1.0,1.0,0.90243902439
Run11,0.95,0.95,0.923076923077,0.857142857143,0.8,1.0,0.921052631579
Run12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run13,0.954545454545,0.875,0.769230769231,0.909090909091,1.0,1.0,0.90243902439
Run14,0.909090909091,0.869565217391,0.8125,0.866666666667,0.875,0.875,0.869565217391
Run15,0.954545454545,0.913043478261,0.875,0.933333333333,1.0,1.0,0.934782608696
Run16,0.909090909091,0.909090909091,0.8,0.8,0.333333333333,0.333333333333,0.825
Run17,0.85,0.772727272727,0.6875,0.785714285714,1.0,1.0,0.809523809524
Run18,0.95652173913,0.95652173913,0.928571428571,0.928571428571,1.0,1.0,0.955555555556
Run19,0.95652173913,0.88,0.866666666667,0.928571428571,0.625,0.714285714286,0.869565217391
Run20,0.857142857143,0.947368421053,0.928571428571,0.8125,1.0,1.0,0.897435897436
Run21,0.952380952381,0.909090909091,0.785714285714,0.916666666667,0.75,0.6,0.871794871795
Run22,0.95652173913,0.95652173913,0.933333333333,0.823529411765,0.846153846154,1.0,0.921568627451
Run23,0.95,0.904761904762,0.846153846154,0.916666666667,1.0,1.0,0.916666666667
Run24,0.857142857143,0.947368421053,0.909090909091,0.769230769231,1.0,1.0,0.891891891892
Run25,0.909090909091,0.909090909091,0.833333333333,0.769230769231,0.888888888889,1.0,0.883720930233
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.9375,0.833333333333,0.916666666667,0.785714285714,0.736842105263,0.933333333333,0.851063829787
Run2,1.0,1.0,1.0,0.923076923077,0.947368421053,1.0,0.978723404255
Run3,0.875,1.0,0.923076923077,0.857142857143,1.0,0.947368421053,0.936170212766
Run4,0.875,0.875,0.818181818182,0.642857142857,0.85,1.0,0.851063829787
Run5,0.875,1.0,0.916666666667,0.916666666667,1.0,0.894736842105,0.933333333333
Run6,0.9375,0.9375,0.916666666667,0.785714285714,0.9,1.0,0.916666666667
Run7,0.6875,0.846153846154,0.818181818182,0.642857142857,1.0,1.0,0.847826086957
Run8,1.0,0.888888888889,0.916666666667,0.916666666667,0.894736842105,1.0,0.936170212766
Run9,1.0,0.842105263158,0.75,0.9,0.947368421053,1.0,0.914893617021
Run10,0.9375,1.0,1.0,0.8,0.833333333333,0.9375,0.913043478261
Run11,1.0,1.0,1.0,0.923076923077,0.95,1.0,0.979166666667
Run12,0.75,0.75,0.692307692308,0.5625,0.789473684211,0.9375,0.75
Run13,0.875,0.875,0.833333333333,0.833333333333,1.0,1.0,0.906976744186
Run14,1.0,0.842105263158,0.75,0.9,0.947368421053,1.0,0.914893617021
Run15,1.0,0.941176470588,0.909090909091,1.0,1.0,1.0,0.978260869565
Run16,0.9375,0.9375,1.0,0.666666666667,0.7,1.0,0.854166666667
Run17,0.8125,0.866666666667,0.818181818182,0.642857142857,0.9,1.0,0.851063829787
Run18,1.0,0.888888888889,0.818181818182,0.9,0.947368421053,1.0,0.934782608696
Run19,0.9375,0.789473684211,0.75,0.75,0.85,1.0,0.854166666667
Run20,1.0,0.888888888889,0.833333333333,1.0,1.0,1.0,0.957446808511
Run21,1.0,0.8,0.666666666667,1.0,1.0,1.0,0.916666666667
Run22,0.75,1.0,0.923076923077,0.705882352941,0.947368421053,0.947368421053,0.875
Run23,0.9375,0.833333333333,0.75,0.818181818182,0.95,1.0,0.895833333333
Run24,0.875,0.736842105263,0.583333333333,0.538461538462,0.789473684211,1.0,0.765957446809
Run25,1.0,0.761904761905,0.583333333333,0.777777777778,0.833333333333,0.9375,0.826086956522
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.85,0.772727272727,0.825,0.733333333333,0.775,1.0,0.816666666667
Run2,0.8,0.914285714286,0.925,0.698113207547,0.75,0.9375,0.825
Run3,0.95,0.95,1.0,0.93023255814,0.925,1.0,0.958333333333
Run4,0.75,0.882352941176,0.925,0.672727272727,0.775,1.0,0.816666666667
Run5,0.925,0.925,0.925,0.925,1.0,1.0,0.95
Run6,0.9,0.972972972973,0.975,0.906976744186,1.0,1.0,0.958333333333
Run7,0.85,0.829268292683,0.8,0.780487804878,0.925,0.973684210526,0.858333333333
Run8,0.925,0.860465116279,0.875,0.875,0.9,0.972972972973,0.9
Run9,0.885714285714,0.837837837838,0.828571428571,0.805555555556,0.914285714286,1.0,0.87619047619
Run10,0.825,0.80487804878,0.825,0.825,0.975,1.0,0.875
Run11,0.85,0.918918918919,0.925,0.711538461538,0.775,1.0,0.85
Run12,0.925,0.822222222222,0.825,0.785714285714,0.825,1.0,0.858333333333
Run13,0.725,0.763157894737,0.775,0.704545454545,0.95,1.0,0.816666666667
Run14,0.942857142857,0.80487804878,0.8,0.903225806452,0.942857142857,1.0,0.895238095238
Run15,0.95,0.844444444444,0.875,0.833333333333,0.825,1.0,0.883333333333
Run16,0.825,0.916666666667,0.975,0.764705882353,0.825,1.0,0.875
Run17,0.675,0.84375,0.875,0.614035087719,0.775,1.0,0.775
Run18,0.675,0.84375,0.875,0.714285714286,0.975,1.0,0.841666666667
Run19,0.942857142857,0.825,0.8,0.933333333333,0.971428571429,0.971428571429,0.904761904762
Run20,0.95,0.826086956522,0.8,0.888888888889,0.95,1.0,0.9
Run21,1.0,0.888888888889,0.875,0.945945945946,0.95,1.0,0.941666666667
Run22,0.685714285714,1.0,1.0,0.729166666667,0.942857142857,1.0,0.87619047619
Run23,0.95,0.904761904762,0.9,0.947368421053,1.0,1.0,0.95
Run24,0.975,0.764705882353,0.675,0.84375,0.9,0.972972972973,0.85
Run25,0.925,0.804347826087,0.8,0.864864864865,0.925,1.0,0.883333333333
set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.933333333333,1.0,1.0,0.8,1.0,1.0,0.954545454545
Run2,1.0,0.928571428571,0.857142857143,1.0,1.0,1.0,0.95652173913
Run3,0.857142857143,1.0,1.0,0.75,1.0,1.0,0.913043478261
Run4,0.733333333333,1.0,1.0,0.636363636364,1.0,1.0,0.84
Run5,0.866666666667,1.0,1.0,0.727272727273,0.8,1.0,0.892857142857
Run6,0.928571428571,1.0,1.0,0.833333333333,1.0,1.0,0.95
Run7,0.733333333333,0.916666666667,0.833333333333,0.555555555556,1.0,1.0,0.772727272727
Run8,0.916666666667,1.0,1.0,0.75,,,0.933333333333
Run9,0.928571428571,1.0,1.0,0.857142857143,1.0,1.0,0.954545454545
Run10,0.916666666667,1.0,1.0,0.857142857143,1.0,1.0,0.95
Run11,1.0,1.0,1.0,1.0,,,1.0
Run12,0.923076923077,1.0,1.0,0.857142857143,1.0,1.0,0.952380952381
Run13,0.857142857143,0.923076923077,0.8,0.666666666667,1.0,1.0,0.857142857143
Run14,0.785714285714,0.916666666667,0.875,0.7,1.0,1.0,0.84
Run15,0.928571428571,1.0,1.0,0.888888888889,1.0,1.0,0.958333333333
Run16,0.928571428571,1.0,1.0,0.875,,,0.952380952381
Run17,0.833333333333,1.0,1.0,0.8,1.0,1.0,0.904761904762
Run18,0.866666666667,1.0,1.0,0.75,1.0,1.0,0.909090909091
Run19,0.933333333333,0.933333333333,0.857142857143,0.75,0.5,1.0,0.875
Run20,1.0,0.928571428571,0.833333333333,1.0,1.0,1.0,0.95
Run21,1.0,1.0,1.0,1.0,,,1.0
Run22,0.933333333333,1.0,1.0,0.875,1.0,1.0,0.962962962963
Run23,1.0,0.923076923077,0.8,1.0,,,0.941176470588
Run24,1.0,1.0,1.0,1.0,,,1.0
Run25,0.928571428571,1.0,1.0,0.8,1.0,1.0,0.947368421053
